"places_url_link","places_url_place","places_url_reviews_name","places_url_reviews_title","places_url_reviews_title_url","places_url_reviews_visit_time","places_url_reviews_comment","places_url_reviews_contributions","places_url_reviews_review_time"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","Mystic_in_a_Kilt","Small but Fun","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r161743720-Hill_Aerospace_Museum-Ogden_Utah.html","May 2013 • Couples","Not a lot of people will be able to go out to the Air and Space Museum in Washington D.C. and so this little museum is a fun alternative. It’s a great place to let your kids get up close and personal to some great aircraft.","51 contributions","Written May 24, 2013"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","Shocker816","Catch Some Air","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r161605140-Hill_Aerospace_Museum-Ogden_Utah.html","May 2013 • Family","This museum is very well done. There are two large buildings full of historic aircraft that are nicely restored. The staff are very knowledgable and happy to share information. There are also static displays outdoors in various states of repair.","94 contributions","Written May 23, 2013"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","Cascadefirechief","Fun place to get up close with aircraft you usually only see on TV","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r160383276-Hill_Aerospace_Museum-Ogden_Utah.html","May 2013 • Couples","Nice collection of military aircraft. Free admission. Both inside and outside displays. Take your camera and share your photos with anyone you know who was in the military.","177 contributions","Written May 11, 2013"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","Cascadefirechief","A Very Nice Collection and fun place to visit","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r160327022-Hill_Aerospace_Museum-Ogden_Utah.html","May 2013 • Friends","FREE! This place would be well worth the price of $5 or $10 admission, but its a great bargain at $free!","177 contributions","Written May 11, 2013"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","jadedlyn","Breath taking...","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r160294676-Hill_Aerospace_Museum-Ogden_Utah.html","May 2013","The HUGE planes in the yard are just. Awesome! It was cool to look at all the planes. Also, while we were there a young man named Jeremiah was teaching the kids how to make rockets out of paper and then we went outside and shot them off! We ended up spending 3 hours at the Museum and then enjoyed a nice picnic under one of the planes outside. Such a great place to see history. I highly recommend anyone in the area to stop by this place. Did I mention its free to get in?","","Written May 10, 2013"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","Peter VonHolland","Best Museum of it's Kind in USA","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r159941854-Hill_Aerospace_Museum-Ogden_Utah.html","May 2013 • Family","This museum is so full of extremely well organized, self-guided exhibits, real aircraft, etc. that you could spend all day there. And, there is no entry fee....just a requested donation. This is really second best only to the Smithsonian Air & Space museum, but this museum does not include aero-space. It is just so fantastic!","95 contributions","Written May 7, 2013"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","mugina","Back into history","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r158617154-Hill_Aerospace_Museum-Ogden_Utah.html","Apr 2013","Do not try to just spend one hour there...it will not work. Love the place! The static displays outside coupled with what is inside is outstanding.","16 contributions","Written April 23, 2013"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","bsurfer1","Great Museum and its Free","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r157503266-Hill_Aerospace_Museum-Ogden_Utah.html","Mar 2013 • Family","Excellent mix of aircraft, inside and outside, good selection of WW1 and WW2 aircraft, also many Helicopters and Jet age Craft all indoors. Plan to spend a few hours indoors and and hour walking around outdoors.","9 contributions","Written April 12, 2013"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","dr__dawggy","Surprisingly Good !!!","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r157013396-Hill_Aerospace_Museum-Ogden_Utah.html","Mar 2013 • Couples","We were very surprised to find such an excellent museum in a small town in Utah, even one near a major Air Force Base.
The museum displays an array of aircraft spanning the history of Air Force, from its origins as the Army Air Corps in WWII to the present, from a B17 to a SR71Blackbird, one of the few on display anywhere.
In addition to planes, there are a number of informative exhibits featuring period specific uniforms and other information about the history of aviation.
This gem of a museum was a pleasant discovery and a great way to spend a morning or an afternoon in Layton. You will learn a lot about history and come away with a greater respect for the men and women who have served our nation over the years.","7,795 contributions","Written April 8, 2013"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","mark A","Great day with my sons.","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r155562588-Hill_Aerospace_Museum-Ogden_Utah.html","May 2012 • Family","This mueseum was a great expirience I had with my sons. I learned a lot during this and it kept my sons entertained quite a bit. I would definetly reccomend getting a tour guide to help learn about the planes. I did like how they kept it very cleaned up and had interactive areas throughout the museum. There were always workers nearby that would gladdly help you with any questions that you might have had. You will definatly be able to keep your kids attention with all of the neat planes and information cases. This museum is fun fo all ages and will keep you entertained.","13 contributions","Written March 24, 2013"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","RIkiS_11","A Great Place to take family","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r155513837-Hill_Aerospace_Museum-Ogden_Utah.html","Jan 2013 • Couples","The museum is incredible - you can stand under an old bomber, look into a field ambulance, see the uniforms that were worn through history. We took our adult children and our young nephew and everyone enjoyed the museum. Don't miss it.","158 contributions","Written March 24, 2013"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","Andy B","Amazing!","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r154968904-Hill_Aerospace_Museum-Ogden_Utah.html","Jan 2013","A great museum.. Recently refurbished and updated. Great displays and great selection of planes. A great time for families.","555 contributions","Written March 18, 2013"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","Russell L","Took family and great planes to see","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r154186713-Hill_Aerospace_Museum-Ogden_Utah.html","Nov 2012 • Family","We spent most of the day looking at the variety of planes and choppers. I showed the family the many I have ridden in and even one I got to fly for a short time. The folks there are terrific, especially Norm Nielson. Clean restrooms and I mean tons of displays!","120 contributions","Written March 10, 2013"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","Rebecca T","Fun place for families","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r153098028-Hill_Aerospace_Museum-Ogden_Utah.html","Sep 2012","We have gone twice. One on a regular day, and the second during an event. I recommend going on an event day. They have volunteers who are very knowledgeable. We learned a lot and the kids had a blast.","12 contributions","Written February 25, 2013"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","Cate82930","Just keeps getting better!","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r151265594-Hill_Aerospace_Museum-Ogden_Utah.html","Feb 2013 • Couples","We have been coming to this museum for the past 15 years, and it just keeps getting better! They have expanded well over the years, always great exhibits, and people to ask for information. One of Utah's best kept secrets!","13 contributions","Written February 2, 2013"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","Ron T","Great selection of Aircraft","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r150898600-Hill_Aerospace_Museum-Ogden_Utah.html","","For a small town museum this is a great place. There is a good variety and lots of history that most places don't have the availability.","13 contributions","Written January 28, 2013"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","B E","Fun and educational","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r150444407-Hill_Aerospace_Museum-Ogden_Utah.html","Jan 2013 • Family","There is a lot of interesting aircraft and weapons new and old. Some great historical fighting planes as well.","11 contributions","Written January 23, 2013"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","sybilgirl","A great place to visit","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r150419558-Hill_Aerospace_Museum-Ogden_Utah.html","Feb 2012 • Business","This is a great little Air Force Museum. There are lots of interesting aircraft here and the curator is the best. He has a story about every aircraft that really makes the tour come alive. My husband had is AF retirement ceremony here and they were very organized and helpful.","27 contributions","Written January 23, 2013"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","dfs f","great experience","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r149987435-Hill_Aerospace_Museum-Ogden_Utah.html","Oct 2012 • Solo","Great history learning experience for both kids & adults. Good place to stage a photo session. Entrance is free but remember to donate.","2 contributions","Written January 18, 2013"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","April J","Lived in Utah all my life. Can't believe I didn't know this was such a great place!","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r149477119-Hill_Aerospace_Museum-Ogden_Utah.html","Aug 2012","You won't believe how many actual planes are displayed here. Be prepared for a walk. You walk into a building expecting one building, but it connected to another, and another. Each building is chock full of aircraft and displays of information. There are several planes outdoors as well. Just amazing, and my 7 year old girl was excited and running around pointing everything out. She now knows many things about WWI and WWII.","7 contributions","Written January 12, 2013"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","Geraldolini","An American History Lesson!!","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r148934407-Hill_Aerospace_Museum-Ogden_Utah.html","Dec 2012 • Family","This is one of the countrys best air and space museums operated mostly on volunteer and donations. I have been there many times and there is always something new and interesting to see. Meet some of the oldtimers that remember working with these beatiful aircraft. Just off of I-15 North. Even if you have been here before you will see that it is more than a static display of a bunch of old airplanes. It is real history.. I love this place.","11 contributions","Written January 5, 2013"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","Washed","Variety of Older Air Force Aircraft","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r148807175-Hill_Aerospace_Museum-Ogden_Utah.html","Sep 2012 • Couples","Scenic area with airplanes and exhibits inside and outside, it's free just give a donation. It's really a very large area with helicopters, an F-15, F-16, F-4, helicopters, C-130, B-52, KC-135 outside.","139 contributions","Written January 4, 2013"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","Scott W","Awesome planes!","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r148702170-Hill_Aerospace_Museum-Ogden_Utah.html","Jun 2012 • Family","I took my boys, along with the Scouts to the museum last summer and we all loved it. From the bombers and jets outside, to the fantastic items inside. I loved the old bi-planes and my favorite - the B-17! I think that the boys would have loved to stay longer, but we could only stay for 3 hours before we had to head back. Even then I think we saw more than enough. I think that a few trips would be very worthwhile - especially for anyone who has a love of historical and military aircraft.
I remember my first visit as a scout, where our scoutmaster took us up to a F-4 Phantom and proceeded to tell us stories of his time flying them in 'Nam'. Our recent experience was led by a volunteer from the airbase who was being deployed the next day. He was an actual pilot and the boys loved to hear him talk of his experiences.
We will be back soon","152 contributions","Written January 3, 2013"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","flower2416","Full size airplanes","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r148616865-Hill_Aerospace_Museum-Ogden_Utah.html","Aug 2012","For a museum that only asks for a donation, this is a must for anyone on a budget. Full size airplanes for the kids to run around, who could ask for more. Don't miss the play area, the kids had a blast there. Recommend all ages.","87 contributions","Written January 2, 2013"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","kyrg01","Pleasant surprise","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r148251437-Hill_Aerospace_Museum-Ogden_Utah.html","Feb 2012 • Family","Museum is on the North side of Hill ABF, but access is no problem. Well thought out exhibits. The outside static plane displays were interesting to get so close to.
Worth a visit for the history and airplane buff. Donations accepted.","136 contributions","Written December 28, 2012"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","BJB124","Great collection of planes","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r146173481-Hill_Aerospace_Museum-Ogden_Utah.html","Nov 2012 • Friends","The museum was established to commemorate Utah's significant contribution to the Air Force. The outdoor exhibit of large planes grabbed our attention as we drove by, so we doubled back to see what it was about. Much to our amazement, the indoor exhibits were even more striking. You can see aviation technology from the era of the Wright brothers up to the SR-71 spy plane, with a strong focus on military applications. Well worth the stop for this free museum!","33 contributions","Written November 25, 2012"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","Chris W","Great collection.","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r145495138-Hill_Aerospace_Museum-Ogden_Utah.html","Apr 2012 • Solo","Well worth if for an aircraft buff like me, and the general public too. It was the main reason I went to Utah.
Well restored A/C in side, some of the outdoor ones are a bit ratty. ( a common problem with
museum aircraft the world over.
Being free is a bonus when travelling on a budjet, so they got bigger donation from me.
I snuck around the back ( naughty me) and found still more aircraft. Please note, I'm not advocating doing this.
Well worth it.","43 contributions","Written November 16, 2012"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","Geoffrey S","Great exhibits, but closes early","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r144751217-Hill_Aerospace_Museum-Ogden_Utah.html","Nov 2012 • Business","I only got to see a small smattering of exhibits, because the museum closes at 4:30. I realize its a military installation, but the museum should keep business hours and be open till at least 5 or 6.","152 contributions","Written November 6, 2012"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","ohhhhsnap","loved it","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r144377899-Hill_Aerospace_Museum-Ogden_Utah.html","Jul 2012","the kids had so much fun, the air show is great, and it's a great place to visit for free. They loved seeing the old planes and the model planes hanging from the ceiling.","4 contributions","Written November 3, 2012"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","ohhhhsnap","great place to visit","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r144377800-Hill_Aerospace_Museum-Ogden_Utah.html","Oct 2012","Best thing is it's free. Lots for the kids to see and do. Flight simulator that keeps them entertained for as long as you let them!","4 contributions","Written November 3, 2012"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","scottBrigham_UT","Great Activity for kids","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r143995882-Hill_Aerospace_Museum-Ogden_Utah.html","Aug 2012","My grandchildren really liked the museum, especially the interactive ones. They really enjoyed seeing all the different exhibits. I helped them to understand the different jets and other aircraft since I used to be in the Military and flew some of them.","76 contributions","Written October 29, 2012"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","Diane1492","excellent","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r142752467-Hill_Aerospace_Museum-Ogden_Utah.html","May 2012","they are very well served for this area. Husband,son, brother, nephew have been in the military and we are always interested in airplanes, since husband is a pilot. Would love to find a way to get husband a flight with a military jet. How do I get that accomplished?","14 contributions","Written October 14, 2012"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","Dan R","Really cool inexpensive place.","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r142733933-Hill_Aerospace_Museum-Ogden_Utah.html","Aug 2012 • Family","This is actually a pretty amazing museum. Everything from huge bombers outside to a blackbird inside. Older classic planes to very modern tech. A total of scores of planes spread over an outside airfield and two large hangers. Pretty amazing that it's free.","167 contributions","Written October 13, 2012"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","RoryJay","Remarkable Tribute to America's Honor","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r141863963-Hill_Aerospace_Museum-Ogden_Utah.html","","Visited here with my retired Air Force Colonel Father-in-law. He was moved to tears as he reminisced his time in the service. The displays are truly remarkable. The whole museum is a welcome reminder of the service and sacrifice of our military. Next time you're driving past on I-15, stop for a visit. Well worth the time.","51 contributions","Written October 2, 2012"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","naivevictimPhnomPenh","See the amazing history of American military aircraft up close and touchable","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r141269579-Hill_Aerospace_Museum-Ogden_Utah.html","Aug 2012","Going from not flying at all to sending rockets to the moon and beyond has almost all happened during my lifetime. But military aircraft has largely been developed secretely surrounded by mystery, myths of Alliens, and unbelievable achievement. To be able to see examples of this development upclose and touchable is to me more exciting, thrilling, and inspiring than to watch the most are out and futuristic movie about air and space travel. Anything can be done in the movies through models, art work and computers. But what you see at the Hill Air Force Base Museum WE ACTUALLY DID. To see it makes one proud to be a member of the human race. I thank the people at Hill Air Force Base for assembling such a breath-taking array of these aircrafts, and organize and maintain them for us to see that WE REALLY DID IT! (I wonder what unbelievable ""marvels"" are on the drawing boards or evening being flight test as we marvel at what we see at this great museum. If you are even close the it, DON'T MISS IT!","51 contributions","Written September 25, 2012"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","ajac0586","Awesome Experience","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r141142411-Hill_Aerospace_Museum-Ogden_Utah.html","","This is a great museum! You can experience the exhibits up close and really get a feel for how large the planes and missiles are. Great for the young and old.","23 contributions","Written September 24, 2012"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","RSL_Donk","free","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r139318001-Hill_Aerospace_Museum-Ogden_Utah.html","Aug 2012","A pretty good collection and it's free! Can't go wrong for the price, the kids liked the planes, so overall great little stop.","163 contributions","Written September 4, 2012"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","Caver13","A really nice museum definitely worth a visit.","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r138513480-Hill_Aerospace_Museum-Ogden_Utah.html","Aug 2012 • Solo","I have seen most of the really great ones (like WPAFB Dayton, OH, Duxford, England etc.) and this is a relatively small museum in comparison. Still, it is definitely worth a visit and the staff is very helpful. Send the ladies and girls shopping and you'll enjoy ... kids will also love it.","72 contributions","Written August 27, 2012"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","David W","Hill AFB Museum review Aug 2012","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r138468807-Hill_Aerospace_Museum-Ogden_Utah.html","Aug 2012 • Business","Great restoration job on aircraft inside the museum. Friendly volunteer personnel. Well organized. Nice Vietnam War section.","3 contributions","Written August 26, 2012"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","beachbird123","Planes in the Rockies","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r137893215-Hill_Aerospace_Museum-Ogden_Utah.html","Jun 2012","This is one of the best museums of this type we have visited. The is a large selection of planes and the history that is presented there is terrific. Hill has been a dynamic edition to the Air Force and there is a lot of history that I'm sure you would not know if you don't visit.","605 contributions","Written August 21, 2012"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","A. H","Great history","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r137810101-Hill_Aerospace_Museum-Ogden_Utah.html","Aug 2012","If you like miltary history and aircraft this is the place for you. We visit several times a year and the volunteers are the best.","35 contributions","Written August 20, 2012"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","Irene V","Okay","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r136762130-Hill_Aerospace_Museum-Ogden_Utah.html","Aug 2012","It was very warm inside and there was a fast-talking fellow selling eyeglass cleaner and jewelry cleaner among the exhibits. Seemed very unfitting.","24 contributions","Written August 9, 2012"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","Duracell","Great Air Force Museum","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r136739781-Hill_Aerospace_Museum-Ogden_Utah.html","Jul 2012 • Business","I went here to kill some time and had and walked around the planes outside. Very nice collection that allows you to get up close to each plane.","122 contributions","Written August 9, 2012"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","marchoffmann314","Large exhibit of aircraft","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r136559607-Hill_Aerospace_Museum-Ogden_Utah.html","Aug 2012 • Family","We visited Hill Air Force Base Museum with our two young kids and our friends with even younger kids. It was a great visit. The kids loved seeing the air planes and asked all kinds of questions about them. The large variety of air planes, many since the early days of flying, made it easy for them to see how air planes evolved and what they were used for.
Admission is free and it was very convenient to visit. We spent about 1 1/2 hours there.","110 contributions","Written August 8, 2012"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","jlmp12","The boys loved it! The girls... not so much.","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r136533644-Hill_Aerospace_Museum-Ogden_Utah.html","Aug 2012 • Family","My son is an airplane/military aficionado. This stop on our trip was completely for him (16). And he and my hubby loved it. My daughter (13) and I spent the time downloading photos into my laptop (we've had to do these stops before and, frankly, when you've seen one plane, you've seen them all if you're not interested in them).
Planes, planes, planes. I don't know the specific models, but the boys took lots of pictures. There aren't many places for the ""significant others"" to sit and wait. I think they spent about an hour and a half looking at the planes (we knew we were on a tight schedule, so they may have rushed through the museum thinking they might run out of time). The staff/volunteers seemed very knowledgable and even suggested another museum he may like. That was super helpful since I never know what to look for in these things.
We decided to wait in a room that was dark (to preserve the artifacts), cool and not as busy. Turned out it was a flight suit exhibit - those were interesting for us to look at.
Admission is free (or by donation).","25 contributions","Written August 7, 2012"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","SlcMike","Flight history","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r135778401-Hill_Aerospace_Museum-Ogden_Utah.html","Jul 2012 • Family","Amazing collection of military airplanes with wonderful accessibility by public. Great for ages 3-103","7 contributions","Written July 30, 2012"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","chelan29","Great Place for a Family Outing- Cool Airplanes!","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r135486995-Hill_Aerospace_Museum-Ogden_Utah.html","Jul 2012 • Family","This place was pretty awesome! It has all kinds of retired military airplanes and the guys in our group especially found this place to be really cool :-) When you first walk in the museum seems quite small, but I was pleasantly surprised that there were two huge buildings attached holding the majority of the airplanes and engines. They also have an area sectioned off just for kids where they can try on old military aviation uniforms and sit in simulated cockpits and try their hand at flying. Overall, our whole group really enjoyed it. Even the little ones can roam around a little if you keep an eye on them. My only complaint is that the rooms wih the airplanes were so hot! We were really sweating! Other than that it was great and you can't beat the price, although I'm sure they appreciate donations. Running a museum like that can't be cheap.","38 contributions","Written July 26, 2012"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","wshws","Very interesting","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r135291376-Hill_Aerospace_Museum-Ogden_Utah.html","Jul 2012 • Couples","My husband and I wanted to go to the Hill Aerospace Museum. That place was VERY interesting and lot of planes. We enjoyed it and it was FREE! And It was so cool to see the real Hitler's hat! Of course, We are not fan of him. God Bless America!!!","50 contributions","Written July 24, 2012"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","Ruth B","Great Place to Visit!","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r135204541-Hill_Aerospace_Museum-Ogden_Utah.html","May 2012","We came here for 'Grandma' day. The kids loved seeing the planes up close. We all had a great time! I'm sure we'll do it again.","227 contributions","Written July 23, 2012"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","Hummingbird76","Yawn","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r135114017-Hill_Aerospace_Museum-Ogden_Utah.html","Sep 2011","Looking at the planes is cool. But then what??? Your only allowed see so much and then your bored to just walk back to the car.","35 contributions","Written July 23, 2012"
"https://www.tripadvisor.com/Attraction_Review-g57090-d285790-Reviews-Hill_Aerospace_Museum-Ogden_Utah.html","Hill Aerospace Museum","Washed","Great Assortment of Older/Newer Aircraft","https://www.tripadvisor.com/ShowUserReviews-g57090-d285790-r134645441-Hill_Aerospace_Museum-Ogden_Utah.html","May 2012","Lots of volunteers to answer questions. Old fighters, cargo planes, helicopters trainers, and the best aircraft in the USAF: The Mighty KC-135 refueler, even though it's not the R model I flew, still impressive.","139 contributions","Written July 17, 2012"
